ID,VALOR_CREDITO,SEXO,EDUCACAO,ESTADO_CIVIL,IDADE,FATURA_Semtembro,FATURA_Agosto,FATURA_Julho,FATURA_Junho,FATURA_Maio,FATURA_Abril,INADIMPLENTE
6569,60000,Feminino,Superior,Solteiro(a),48,53044,51158,29452,1696,38585,38884,Não
6570,50000,Masculino,Superior,Solteiro(a),48,12961,12029,11738,11011,9888,10076,Sim
6571,80000,Feminino,Superior,Casado(a),56,-2,697,-3,1186,-4,1633,Não
6572,30000,Feminino,Superior,Casado(a),22,28622,28219,27764,27973,28576,12135,Não
6573,90000,Feminino,Pós-Graduação,Solteiro(a),26,32154,33521,34443,31223,31723,32505,Não
6574,130000,Feminino,Superior,Casado(a),33,9768,8480,2420,0,682,0,Não
6575,200000,Masculino,Pós-Graduação,Casado(a),38,2780,2645,-10,4115,1315,0,Não
6576,20000,Feminino,Superior,Solteiro(a),23,11564,13063,14337,15596,15204,17149,Sim
6577,300000,Masculino,Ensino Médio,Casado(a),31,1877,2466,0,462,0,3069,Não
6578,160000,Feminino,Pós-Graduação,Casado(a),41,120528,100050,102324,104697,103202,94360,Não
6579,500000,Feminino,Pós-Graduação,Casado(a),41,680,0,0,0,74731,0,Não
6580,50000,Feminino,Superior,Solteiro(a),25,50863,50887,19345,19152,18953,19388,Sim
6581,20000,Masculino,Pós-Graduação,Solteiro(a),25,20052,5328,18428,19709,19833,19376,Não
6582,240000,Masculino,Ensino Médio,Casado(a),40,213732,217347,217329,211132,219202,223434,Sim
6583,200000,Masculino,Superior,Solteiro(a),29,172325,174082,177684,180259,183704,186507,Sim
6584,200000,Feminino,Superior,Solteiro(a),27,184,2250,823,823,-658,1266,Sim
6585,260000,Feminino,Pós-Graduação,Solteiro(a),36,10425,12722,4948,13100,10854,7537,Não
6586,100000,Masculino,Superior,Solteiro(a),26,89296,101755,90684,23000,25000,0,Não
6587,360000,Masculino,Ensino Médio,Casado(a),42,25988,1815,22648,19433,16708,24047,Não
6588,280000,Feminino,,Outros,38,286469,293875,296257,232,-94,143864,Não
6589,360000,Masculino,Pós-Graduação,Casado(a),47,10221,8337,9696,14332,21446,9476,Não
6590,420000,Feminino,Pós-Graduação,Casado(a),34,440,1479,2940,3160,4160,883,Não
6591,400000,Feminino,Superior,Casado(a),42,0,641,1290,1319,694,697,Não
6592,50000,Feminino,Superior,Casado(a),41,33343,31392,27315,-60,28890,29168,Não
6593,500000,Masculino,Pós-Graduação,Casado(a),45,186610,130751,43890,38759,46834,28408,Não
6594,50000,Masculino,Superior,Solteiro(a),56,48025,49128,49348,44932,19559,18859,Não
6595,80000,Feminino,Pós-Graduação,Solteiro(a),24,1275,887,890,382,2786,2557,Não
6596,80000,Feminino,Superior,Solteiro(a),23,84176,81516,80146,61392,60325,60469,Não
6597,20000,Feminino,Superior,Solteiro(a),50,13922,15433,15683,16050,17401,17573,Não
6598,460000,Feminino,Pós-Graduação,Solteiro(a),27,81252,74766,79012,74349,77504,90032,Não
6599,240000,Masculino,Pós-Graduação,Solteiro(a),33,47742,27044,24007,0,0,0,Não
6600,120000,Masculino,Superior,Solteiro(a),30,53456,53862,39505,45373,46641,47569,Não
6601,20000,Masculino,Superior,Solteiro(a),24,7719,7455,7187,8367,7945,7669,Não
6602,290000,Masculino,Ensino Médio,Casado(a),50,62381,32320,22528,10502,82823,52624,Não
6603,50000,Feminino,Superior,Solteiro(a),38,33801,27027,24459,23161,22282,20537,Não
6604,200000,Feminino,Superior,Casado(a),40,22065,23382,21522,8815,4280,0,Não
6605,20000,Feminino,Ensino Médio,Outros,27,17973,20482,19693,11932,1280,0,Não
6606,100000,Masculino,Pós-Graduação,Casado(a),43,43970,45756,46680,47926,49028,49561,Não
6607,260000,Feminino,Pós-Graduação,Solteiro(a),36,107350,110114,112189,114503,117031,112857,Não
6608,20000,Feminino,Superior,Solteiro(a),27,21750,21127,20332,19932,19932,7080,Não
6609,10000,Feminino,Superior,Solteiro(a),22,5964,7145,8144,8861,10104,9803,Não
6610,420000,Masculino,Pós-Graduação,Casado(a),47,46179,82842,77628,52294,0,0,Não
6611,130000,Feminino,Ensino Médio,Solteiro(a),27,29645,28193,30790,21200,21810,13629,Não
6612,150000,Feminino,Pós-Graduação,Solteiro(a),25,36497,38190,39322,40260,41458,42251,Não
6613,120000,Masculino,Pós-Graduação,Solteiro(a),33,291,291,291,291,291,291,Não
6614,30000,Feminino,Superior,Solteiro(a),25,7244,8265,9436,10123,10335,10691,Não
6615,260000,Feminino,Superior,Solteiro(a),31,166071,137702,77683,163040,86008,88575,Não
6616,60000,Masculino,Ensino Médio,Solteiro(a),34,326,326,326,326,476,326,Sim
6617,70000,Feminino,Ensino Médio,Solteiro(a),52,105991,67243,67533,28653,29253,26185,Não
6618,110000,Masculino,Superior,Solteiro(a),26,28290,30516,39584,43581,48458,17129,Não
6619,180000,Masculino,Superior,Solteiro(a),37,8788,40927,28306,31578,21195,11776,Não
6620,300000,Feminino,Superior,Solteiro(a),48,6301,0,2417,470,4690,0,Não
6621,260000,Feminino,Pós-Graduação,Casado(a),38,622,3074,0,688,2605,377,Não
6622,50000,Feminino,Superior,Casado(a),41,36329,36711,28415,18459,16077,12428,Sim
6623,90000,Feminino,Ensino Médio,Casado(a),45,63115,33963,33807,2966,1223,0,Não
6624,20000,Feminino,Superior,Solteiro(a),24,6025,5786,10471,11542,11216,14834,Sim
6625,220000,Feminino,Pós-Graduação,Solteiro(a),30,2731,3403,5990,7767,42731,33266,Não
6626,240000,Masculino,Pós-Graduação,Solteiro(a),27,2961,4748,7013,7722,732,291,Não
6627,440000,Feminino,Superior,Solteiro(a),40,98496,82803,79894,73984,137370,132889,Não
6628,60000,Feminino,Superior,Casado(a),37,60480,59966,58411,58868,55232,58430,Não
6629,380000,Masculino,Superior,Casado(a),31,6749,7917,9645,11865,13133,4702,Não
6630,30000,Feminino,Ensino Médio,Casado(a),44,19608,20696,20071,21432,21704,21205,Sim
6631,120000,Feminino,Superior,Solteiro(a),35,71708,72047,67080,68660,69411,2855,Não
6632,150000,Masculino,Pós-Graduação,Solteiro(a),29,4583,6917,831,6469,5138,7810,Não
6633,90000,Masculino,Superior,Solteiro(a),28,43314,44354,45372,46317,51292,50316,Não
6634,180000,Feminino,Superior,Casado(a),34,25000,0,0,6398,15218,24901,Não
6635,10000,Feminino,Superior,Solteiro(a),37,7841,7400,6770,5163,3575,390,Não
6636,20000,Masculino,Superior,Solteiro(a),24,15166,14638,15582,17809,17385,18437,Sim
6637,80000,Feminino,Ensino Médio,Casado(a),41,57754,56258,60313,61129,62348,61193,Sim
6638,610000,Masculino,Superior,Casado(a),30,50724,8723,6245,7089,8059,8666,Não
6639,180000,Feminino,Ensino Médio,Solteiro(a),27,0,0,0,8081,0,0,Não
6640,50000,Masculino,Ensino Médio,Casado(a),53,0,484,929,474,0,1288,Sim
6641,130000,Masculino,Pós-Graduação,Solteiro(a),30,130705,132472,129576,129829,125382,124942,Sim
6642,160000,Masculino,Pós-Graduação,Solteiro(a),26,135233,130038,79027,6666,6666,6666,Não
6643,200000,Masculino,Pós-Graduação,Solteiro(a),29,137218,141808,151020,152040,164405,161525,Não
6644,20000,Masculino,Pós-Graduação,Solteiro(a),29,14897,17512,16926,17368,17959,19023,Não
6645,50000,Feminino,Superior,Solteiro(a),56,47060,48481,49505,17612,19461,18660,Não
6646,30000,Feminino,Superior,Casado(a),46,27882,28937,30128,30548,31326,30688,Sim
6647,140000,Masculino,Superior,Casado(a),29,130767,134946,130470,132038,131961,124256,Não
6648,160000,Masculino,Superior,Casado(a),45,11569,11092,12900,12396,13692,13323,Não
6649,410000,Masculino,Pós-Graduação,Casado(a),33,3244,8339,0,0,1759,2624,Não
6650,320000,Feminino,Pós-Graduação,Solteiro(a),30,8144,7824,7500,7500,7500,7500,Não
6651,50000,Feminino,Superior,Casado(a),36,47404,48786,49768,27838,84810,27785,Não
6652,110000,Masculino,Superior,Solteiro(a),29,107221,109494,111954,111771,111703,111864,Não
6653,530000,Feminino,Ensino Médio,Casado(a),50,219884,223526,206593,275847,163157,164838,Não
6654,80000,Feminino,Superior,Solteiro(a),40,46982,38738,31923,25885,20195,19494,Sim
6655,190000,Feminino,Pós-Graduação,Solteiro(a),26,204297,106428,109736,111487,114878,118541,Sim
6656,500000,Masculino,Superior,Casado(a),58,4101,11076,3834,-754,6276,16871,Não
6657,270000,Feminino,Ensino Médio,Solteiro(a),30,0,2900,2000,2000,0,4759,Não
6658,20000,Feminino,Superior,Solteiro(a),26,17368,16801,17789,17419,17628,18125,Não
6659,90000,Masculino,Superior,Casado(a),39,27764,27690,27593,25833,25318,22684,Sim
6660,10000,Masculino,Superior,Solteiro(a),44,6898,7642,5381,3791,3791,0,Não
6661,320000,Feminino,Superior,Casado(a),36,4062,5143,5988,6988,7988,0,Não
6662,190000,Feminino,Pós-Graduação,Casado(a),33,42740,46046,10725,1582,-46,4054,Não
6663,380000,Masculino,Pós-Graduação,Casado(a),39,6347,0,0,46350,0,0,Sim
6664,180000,Masculino,Superior,Solteiro(a),30,145563,147348,143548,133408,136481,140008,Não
6665,360000,Feminino,Pós-Graduação,Solteiro(a),33,898,11573,0,0,0,0,Não
6666,150000,Masculino,Superior,Casado(a),30,40496,3880,1377,4007,7742,11376,Não
6667,50000,Feminino,Pós-Graduação,Casado(a),57,45608,44619,44856,32461,49916,29117,Sim
6668,50000,Masculino,Superior,Solteiro(a),39,39966,37584,38423,37212,39319,36082,Não
6669,50000,Masculino,Ensino Médio,Casado(a),51,42257,44243,64104,33406,34104,34869,Não
6670,340000,Feminino,Superior,Solteiro(a),30,47664,38192,39234,20960,360,360,Não
6671,320000,Masculino,Pós-Graduação,Solteiro(a),26,111710,12484,13917,12125,0,0,Não
6672,230000,Feminino,Pós-Graduação,Solteiro(a),42,326,326,326,1458,952,476,Não
6673,120000,Feminino,Pós-Graduação,Solteiro(a),31,643,586,3660,5754,5666,5666,Não
6674,30000,Masculino,Pós-Graduação,Solteiro(a),34,26921,27809,21658,22794,22289,22916,Não
6675,240000,Masculino,Pós-Graduação,Solteiro(a),34,21027,27568,9166,6855,8089,9052,Não
6676,240000,Feminino,Superior,Casado(a),32,0,0,493,-5,574,3509,Não
6677,210000,Masculino,Pós-Graduação,Solteiro(a),30,99342,99506,100117,101212,101197,103175,Não
6678,20000,Masculino,Ensino Médio,Solteiro(a),24,17231,15897,16232,16555,16104,16055,Não
6679,20000,Feminino,Superior,Casado(a),42,16560,17278,18289,18653,19195,19580,Sim
6680,110000,Feminino,Pós-Graduação,Solteiro(a),25,4382,1972,1426,5660,5660,0,Não
6681,130000,Masculino,Superior,Casado(a),39,88014,88951,90672,89252,91118,95105,Não
6682,80000,Feminino,Superior,Casado(a),28,77857,80002,82020,73904,75558,77279,Não
6683,20000,Masculino,Superior,Casado(a),36,12564,12077,12779,13033,13308,13985,Sim
6684,10000,Masculino,Pós-Graduação,Casado(a),38,4711,9617,9307,9665,10470,10169,Sim
6685,180000,Masculino,Superior,Casado(a),37,5480,11834,17380,8329,20406,9772,Não
6686,280000,Feminino,Superior,Solteiro(a),29,140888,143746,55506,56741,57983,59185,Não
6687,220000,Masculino,Pós-Graduação,Solteiro(a),29,124820,126740,121910,89608,53535,36312,Sim
6688,260000,Masculino,Superior,Casado(a),42,215521,210695,213758,208821,213083,217340,Sim
6689,30000,Masculino,Superior,Casado(a),40,15526,14923,10936,11436,1520,0,Não
6690,50000,Feminino,Superior,Casado(a),29,21523,1481,19766,19661,16740,13272,Não
6691,150000,Feminino,Ensino Médio,Solteiro(a),47,153720,150540,153103,152060,151470,151974,Não
6692,160000,Masculino,Ensino Médio,Solteiro(a),38,47269,45688,47690,48712,49525,50389,Não
6693,20000,Masculino,Superior,Solteiro(a),26,0,132,10067,10144,10400,0,Não
6694,280000,Masculino,Pós-Graduação,Casado(a),42,18958,2640,182251,173922,160553,147124,Não
6695,50000,Masculino,Superior,Solteiro(a),24,6716,7737,8741,8911,8943,9140,Não
6696,300000,Feminino,Pós-Graduação,Solteiro(a),43,1352,2380,0,970,0,89,Não
6697,230000,Masculino,Superior,Casado(a),31,60528,49036,31226,15568,10000,0,Não
6698,60000,Masculino,Ensino Médio,Solteiro(a),27,37170,36918,10163,10692,15307,19838,Não
6699,190000,Masculino,Ensino Médio,Casado(a),29,51632,9803,3427,924,-876,-969,Não
6700,60000,Masculino,Superior,Solteiro(a),43,0,0,780,0,0,0,Não
6701,100000,Feminino,Superior,Solteiro(a),25,88420,89705,91943,71201,69804,71088,Sim
6702,30000,Feminino,Superior,Casado(a),45,17166,18578,20260,20626,21142,21790,Não
6703,200000,Feminino,Superior,Solteiro(a),30,71310,69676,67976,68468,67439,56163,Sim
6704,30000,Masculino,Pós-Graduação,Outros,27,25107,26312,28102,29078,29201,24122,Não
6705,130000,Masculino,Superior,Solteiro(a),25,126454,128179,75525,76862,6131,27117,Não
6706,120000,Masculino,Superior,Solteiro(a),29,60098,50910,44943,37176,38245,28682,Não
6707,160000,Feminino,Superior,Solteiro(a),35,-200,-200,0,6171,0,0,Não
6708,20000,Feminino,Superior,Solteiro(a),23,17772,19058,19681,19507,14656,756,Não
6709,30000,Feminino,Superior,Solteiro(a),24,26133,28926,28167,28568,29019,30430,Não
6710,70000,Feminino,Superior,Solteiro(a),23,65026,29549,29705,29012,28355,16579,Não
6711,80000,Masculino,Ensino Médio,Solteiro(a),25,78230,76277,36232,30200,30326,30290,Não
6712,80000,Feminino,Superior,Solteiro(a),23,6085,4728,5750,1361,1402,1911,Não
6713,100000,Masculino,Superior,Solteiro(a),50,104466,96370,81293,66435,64975,66951,Não
6714,570000,Masculino,Pós-Graduação,Solteiro(a),31,26775,28753,48474,42377,41302,1666,Não
6715,170000,Masculino,Pós-Graduação,Casado(a),45,360,360,360,360,360,870,Não
6716,50000,Feminino,Superior,Solteiro(a),25,0,870,590,3700,1999,7300,Não
6717,310000,Feminino,Pós-Graduação,Solteiro(a),39,300500,265766,245458,249435,240521,246525,Não
6718,140000,Masculino,Pós-Graduação,Solteiro(a),27,19484,20114,16606,9609,5429,9763,Sim
6719,200000,Feminino,Superior,Solteiro(a),29,69412,69878,64222,50518,44892,76088,Não
6720,300000,Feminino,Superior,Solteiro(a),26,11342,9670,2615,10170,7200,7200,Sim
6721,300000,Feminino,Pós-Graduação,Solteiro(a),26,296186,290906,275061,250488,250357,249990,Não
6722,140000,Masculino,Superior,Solteiro(a),55,162452,164055,141301,99115,101597,101290,Não
6723,560000,Masculino,Pós-Graduação,Casado(a),47,10501,69458,23445,105199,47519,73537,Não
6724,200000,Masculino,Pós-Graduação,Casado(a),46,73537,71796,80453,58257,97180,95531,Sim
6725,230000,Feminino,Ensino Médio,Casado(a),31,184444,182933,178409,175091,171800,168476,Não
6726,200000,Masculino,Pós-Graduação,Casado(a),36,2346,4802,4579,5840,5603,6352,Sim
6727,160000,Masculino,Superior,Solteiro(a),34,73820,72341,76917,75370,81943,80203,Sim
6728,220000,Masculino,Pós-Graduação,Solteiro(a),29,216096,189566,183838,157898,164860,168294,Não
6729,60000,Masculino,Ensino Médio,Solteiro(a),25,59817,47872,38605,28184,28862,29161,Não
6730,390000,Feminino,Superior,Casado(a),43,78658,60152,40238,41366,37788,19025,Sim
6731,280000,Feminino,Pós-Graduação,Solteiro(a),39,1863,869,262,1203,4,320,Não
6732,80000,Masculino,Pós-Graduação,Casado(a),60,53315,47740,50100,0,0,0,Não
6733,360000,Masculino,Superior,Casado(a),34,31580,32618,33610,34281,34944,35498,Não
6734,20000,Feminino,Superior,Solteiro(a),21,18770,18410,18821,19307,19260,20028,Não
6735,500000,Feminino,Superior,Casado(a),31,2181,5625,60201,45299,40940,16923,Não
6736,90000,Feminino,Pós-Graduação,Solteiro(a),23,316,3066,3832,6194,5878,316,Não
6737,30000,Feminino,Pós-Graduação,Casado(a),33,27729,28138,28285,28463,29303,29766,Não
6738,390000,Masculino,Pós-Graduação,Solteiro(a),47,0,3760,0,0,123,0,Não
6739,360000,Masculino,Pós-Graduação,Casado(a),32,0,0,0,0,-5,-5,Sim
6740,10000,Feminino,Superior,Solteiro(a),32,9463,9338,10073,10059,9760,10048,Não
6741,150000,Feminino,Pós-Graduação,Casado(a),32,0,0,0,0,0,0,Não
6742,40000,Feminino,Superior,Solteiro(a),27,29009,34183,35606,37018,37184,38066,Não
6743,210000,Feminino,,Solteiro(a),29,67931,65289,64778,65861,63794,65069,Não
6744,50000,Feminino,Superior,Casado(a),41,46965,42713,33812,20483,19409,19318,Não
6745,10000,Masculino,Superior,Solteiro(a),23,7886,9085,7784,8547,8907,6844,Sim
6746,310000,Feminino,Superior,Solteiro(a),26,40604,42926,44209,45472,46739,47895,Não
6747,50000,Masculino,Pós-Graduação,Solteiro(a),34,43796,44423,29980,30000,0,0,Não
6748,150000,Feminino,Pós-Graduação,Casado(a),37,4787,1046,344,1291,1193,1914,Não
6749,50000,Masculino,Ensino Médio,Casado(a),48,11839,13240,14015,14293,14763,14968,Sim
6750,250000,Feminino,Pós-Graduação,Solteiro(a),30,77245,84828,82228,83116,87990,86564,Não
6751,30000,Feminino,Ensino Médio,Casado(a),46,22352,23392,23908,24815,24133,25087,Sim
6752,30000,Masculino,Pós-Graduação,Casado(a),32,22541,19623,20606,20693,21134,22435,Sim
6753,30000,Feminino,Ensino Médio,Casado(a),50,30615,28691,30474,27468,25813,25251,Sim
6754,20000,Feminino,Superior,Casado(a),44,16942,16721,16193,16445,15624,15096,Sim
6755,30000,Feminino,Pós-Graduação,Solteiro(a),24,17615,18338,19350,19734,20301,20812,Não
6756,300000,Masculino,Pós-Graduação,Casado(a),45,999,-7334,8333,6666,8333,8333,Sim
6757,90000,Masculino,Superior,Casado(a),28,5580,0,0,0,0,0,Não
6758,30000,Masculino,Superior,Solteiro(a),24,25063,22275,0,517,25420,24863,Não
6759,200000,Feminino,Superior,Casado(a),51,128208,131152,133976,136646,145147,142651,Sim
6760,180000,Feminino,Superior,Solteiro(a),29,100534,102971,108232,108628,94416,178120,Não
6761,70000,Feminino,Superior,Solteiro(a),26,50680,51256,47394,7879,-1940,27545,Não
6762,230000,Feminino,Superior,Solteiro(a),29,0,0,0,0,1004,854,Não
6763,240000,Feminino,Pós-Graduação,Casado(a),45,0,0,0,0,0,0,Não
6764,190000,Feminino,Ensino Médio,Casado(a),41,2665,-35,3527,3869,4468,-12,Não
6765,80000,Feminino,Pós-Graduação,Casado(a),29,4225,20000,11556,0,0,0,Não
6766,300000,Feminino,Superior,Casado(a),34,86116,83724,80721,79939,58586,14570,Não
6767,220000,Feminino,Pós-Graduação,Casado(a),36,210475,216513,196219,200117,204312,208373,Não
6768,340000,Masculino,Superior,Casado(a),31,63098,64417,65752,69639,80057,83713,Sim
6769,480000,Feminino,Pós-Graduação,Solteiro(a),57,7066,2328,4279,24973,76738,25108,Não
6770,60000,Feminino,Pós-Graduação,Casado(a),25,45575,43303,27113,19582,19109,17236,Não
6771,200000,Masculino,Superior,Casado(a),28,11445,12379,12187,7402,10827,11351,Não
6772,20000,Masculino,Superior,Casado(a),53,19646,20077,19462,0,0,150,Não
6773,110000,Feminino,Ensino Médio,Solteiro(a),46,45846,47104,48325,0,49461,48438,Não
6774,470000,Feminino,Superior,Solteiro(a),32,491428,488642,485382,360959,338592,123737,Sim
6775,200000,Masculino,Superior,Casado(a),42,748,49007,11095,0,0,0,Não
6776,130000,Masculino,Pós-Graduação,Solteiro(a),30,16757,21481,22389,22535,24236,20246,Não
6777,80000,Masculino,Pós-Graduação,Casado(a),46,78861,77719,45961,29537,29758,30153,Não
6778,120000,Feminino,Superior,Casado(a),30,0,0,0,0,0,0,Não
6779,180000,Masculino,Pós-Graduação,Solteiro(a),27,29735,24414,18300,16908,37319,34978,Não
6780,400000,Masculino,Superior,Casado(a),42,286710,280752,284624,237176,211342,208432,Não
6781,150000,Masculino,Ensino Médio,Casado(a),43,150797,52509,50683,46602,40599,37192,Não
6782,640000,Feminino,Ensino Médio,Solteiro(a),34,105423,133637,118372,33929,79807,19552,Não
6783,500000,Masculino,Pós-Graduação,Casado(a),32,48169,53197,63010,64178,64992,50722,Não
6784,70000,Feminino,Pós-Graduação,Solteiro(a),26,28106,30447,29659,31767,31124,35511,Sim
6785,100000,Feminino,Pós-Graduação,Solteiro(a),24,1331,1326,652,326,326,476,Não
6786,80000,Feminino,Ensino Médio,Casado(a),42,0,0,0,0,0,0,Não
6787,120000,Feminino,Superior,Casado(a),30,84094,85804,86212,87003,88833,92348,Não
6788,210000,Feminino,Pós-Graduação,Solteiro(a),31,40167,41518,43023,44005,45294,46387,Não
6789,50000,Feminino,Pós-Graduação,Solteiro(a),25,13572,17983,15590,10610,0,0,Não
6790,50000,Feminino,Superior,Casado(a),45,46188,14082,15021,7696,7872,8028,Não
6791,260000,Masculino,Superior,Casado(a),35,-48,4001,5975,0,0,0,Não
6792,20000,Masculino,Superior,Solteiro(a),22,-50,-440,-830,780,780,0,Não
6793,30000,Masculino,Superior,Casado(a),40,38001,34416,32515,28499,29133,29988,Não
6794,310000,Feminino,Superior,Casado(a),29,182202,162547,140911,111881,78759,78877,Não
6795,100000,Masculino,Pós-Graduação,Solteiro(a),34,43128,6164,3775,22690,21288,9289,Não
6796,300000,Feminino,Pós-Graduação,Casado(a),38,390,0,0,0,0,0,Não
6797,30000,Masculino,Ensino Médio,Casado(a),47,27609,30791,29913,30461,0,0,Não
6798,320000,Masculino,Superior,Solteiro(a),34,173742,167837,100407,88717,179,-336,Não
